,OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,LAUNCH,active
17799,1976-054F,COSMOS 830,8894,CIS,115.55,74.0,1493.0,1468.0,1976-06-15,0
17800,1976-054E,COSMOS 829,8893,CIS,115.33,74.0,1491.0,1450.0,1976-06-15,0
17801,1976-054D,COSMOS 828,8892,CIS,115.11,74.0,1488.0,1433.0,1976-06-15,0
17802,1976-054C,COSMOS 827,8891,CIS,114.9,74.0,1489.0,1413.0,1976-06-15,0
17803,1976-054B,COSMOS 826,8890,CIS,116.27,74.0,1544.0,1482.0,1976-06-15,0
17804,1976-054A,COSMOS 825,8889,CIS,114.68,74.0,1487.0,1395.0,1976-06-15,0
17805,1976-038J,SSU 3,8884,US,103.93,63.32,1404.0,484.0,1976-04-30,0
17806,1976-053A,MARISAT 3,8882,US,1501.58,13.09,37600.0,36518.0,1976-06-10,0
17807,1976-051B,SL-8 R/B,8874,CIS,104.73,82.96,1000.0,963.0,1976-06-02,0
17808,1976-051A,COSMOS 823,8873,CIS,104.86,82.96,1005.0,971.0,1976-06-02,0
17809,1976-050B,TITAN 34B R/B,8872,US,512.45,62.79,29534.0,135.0,1976-06-02,0
17811,1976-047D,SCOUT B-1 DEB,8868,US,104.32,100.04,1000.0,925.0,1976-05-22,0
17812,1976-047C,SCOUT B-1 DEB,8867,US,106.15,99.4,1104.0,993.0,1976-05-22,0
17813,1976-047B,SCOUT B-1 R/B,8861,US,105.4,99.8,1044.0,982.0,1976-05-22,0
17814,1976-047A,P 76-5,8860,US,105.29,99.75,1040.0,977.0,1976-05-22,0
17816,1976-043B,SL-3 R/B,8846,CIS,102.23,81.22,892.0,837.0,1976-05-15,0
17817,1976-043A,METEOR 1-25,8845,CIS,102.02,81.26,883.0,825.0,1976-05-15,0
17820,1976-042B,ATLAS CENTAUR R/B,8840,US,647.28,21.63,36196.0,621.0,1976-05-13,0
17822,1976-042A,COMSTAR 1,8838,US,1442.45,12.84,35933.0,35889.0,1976-05-13,0
17823,1976-038D,SSU 2,8836,US,104.29,63.33,1426.0,497.0,1976-04-30,0
17824,1976-038C,SSU 1,8835,US,104.28,63.33,1426.0,496.0,1976-04-30,0
17825,1976-023J,TITAN 3C TRANSTAGE DEB,8832,US,1465.47,16.6,36977.0,35742.0,1976-03-15,0
17826,1974-071D,SL-8 DEB,8829,CIS,98.85,74.06,715.0,692.0,1974-09-11,0
17827,1970-106C,NOAA 1 DEB *,8828,US,116.22,101.96,1536.0,1486.0,1970-12-11,0
17828,1971-120D,METEOR 1-10 DEB,8827,CIS,101.71,81.27,849.0,830.0,1971-12-29,0
17829,1971-120C,METEOR 1-10 DEB,8826,CIS,98.84,81.24,711.0,696.0,1971-12-29,0
17830,1976-039C,LAGEOS 1 AKM,8822,US,225.4,109.86,5945.0,5835.0,1976-05-04,0
17831,1976-039A,LAGEOS 1,8820,US,225.47,109.86,5947.0,5839.0,1976-05-04,0
17833,1976-038A,OPS 6431,8818,US,103.67,63.32,1393.0,472.0,1976-04-30,0
17834,1976-035A,NATO 3A,8808,NATO,1442.34,10.33,36011.0,35807.0,1976-04-22,0
17835,1976-032B,SL-3 R/B,8800,CIS,102.12,81.25,926.0,792.0,1976-04-07,0
17836,1976-032A,METEOR 1-24,8799,CIS,102.02,81.26,879.0,830.0,1976-04-07,0
17837,1966-087F,DELTA 1 DEB *,8791,US,114.04,101.38,1524.0,1299.0,1966-10-02,0
17838,1974-089DS,THORAD DELTA 1 DEB,8790,US,114.4,101.62,1460.0,1396.0,1974-11-15,0
17839,1974-089DR,THORAD DELTA 1 DEB,8789,US,116.23,101.81,1595.0,1428.0,1974-11-15,0
17840,1974-089DQ,THORAD DELTA 1 DEB,8788,US,116.16,102.18,1564.0,1452.0,1974-11-15,0
17841,1974-089DN,THORAD DELTA 1 DEB,8786,US,115.75,101.94,1532.0,1447.0,1974-11-15,0
17842,1974-089DM,THORAD DELTA 1 DEB,8785,US,118.81,101.01,1847.0,1408.0,1974-11-15,0
17843,1974-089DL,THORAD DELTA 1 DEB,8784,US,110.8,101.12,1415.0,1113.0,1974-11-15,0
17844,1976-029A,SATCOM 2,8774,US,1460.11,13.59,36507.0,36004.0,1976-03-26,0
17845,1970-102E,SL-8 DEB,8764,CIS,103.93,74.04,960.0,928.0,1970-12-02,0
17846,1975-094D,SL-8 DEB,8757,CIS,96.64,74.03,599.0,597.0,1975-09-30,0
17847,1974-071C,SL-8 DEB,8756,CIS,97.54,74.05,644.0,638.0,1974-09-11,0
17850,1976-023F,TITAN 3C TRANSTAGE R/B,8751,US,1464.51,16.61,36880.0,35802.0,1976-03-15,0
17851,1976-023D,SOLRAD 11B,8749,US,7338.38,27.33,119521.0,117905.0,1976-03-15,0
17852,1976-023C,SOLRAD 11A,8748,US,7319.39,27.33,119054.0,117941.0,1976-03-15,0
17853,1976-023B,LES 9,8747,US,1436.12,17.53,35873.0,35701.0,1976-03-15,0
17854,1976-023A,LES 8,8746,US,1436.04,17.57,35891.0,35680.0,1976-03-15,0
17855,1976-022A,COSMOS 807,8744,CIS,100.47,82.93,1190.0,371.0,1976-03-12,0
17856,1976-019B,N-1 R/B,8710,JPN,105.12,69.68,1011.0,989.0,1976-02-29,0
17857,1976-019A,UME 1 (ISS 1),8709,JPN,105.0,69.67,1004.0,985.0,1976-02-29,0
17858,1976-017A,MARISAT 1,8697,US,1451.47,11.28,36127.0,36047.0,1976-02-19,0
17859,1976-014A,COSMOS 803,8688,CIS,93.78,65.84,473.0,446.0,1976-02-12,0
17860,1975-004M,DELTA 1 DEB,8685,US,99.31,97.81,760.0,692.0,1975-01-22,0
17861,1975-004J,DELTA 1 DEB,8682,US,101.54,97.8,945.0,719.0,1975-01-22,0
17862,1975-004G,DELTA 1 DEB *,8679,US,99.18,98.74,870.0,569.0,1975-01-22,0
17863,1975-004F,DELTA 1 DEB,8678,US,102.2,97.66,992.0,733.0,1975-01-22,0
17864,1976-011B,SL-8 R/B,8646,CIS,104.81,82.97,991.0,981.0,1976-02-03,0
17865,1976-011A,COSMOS 800,8645,CIS,104.96,82.97,1007.0,978.0,1976-02-03,0
17866,1976-010B,ATLAS CENTAUR R/B,8621,US,652.74,21.27,36483.0,613.0,1976-01-29,0
17867,1976-010A,INTELSAT 4A-F2,8620,ITSO,1444.59,12.83,35972.0,35933.0,1976-01-29,0
17868,1976-008J,SL-8 R/B,8615,CIS,117.95,74.06,1695.0,1483.0,1976-01-28,0
17869,1976-008H,COSMOS 798,8614,CIS,116.34,74.05,1554.0,1479.0,1976-01-28,0
17870,1976-008G,COSMOS 797,8613,CIS,116.07,74.06,1529.0,1479.0,1976-01-28,0
17871,1976-008F,COSMOS 796,8612,CIS,115.84,74.05,1516.0,1471.0,1976-01-28,0
17872,1976-008E,COSMOS 795,8611,CIS,115.59,74.05,1497.0,1467.0,1976-01-28,0
17873,1976-008D,COSMOS 794,8610,CIS,115.37,74.06,1494.0,1451.0,1976-01-28,0
17874,1976-008C,COSMOS 793,8609,CIS,114.96,74.05,1489.0,1418.0,1976-01-28,0
17875,1976-008B,COSMOS 792,8608,CIS,115.17,74.06,1490.0,1435.0,1976-01-28,0
17876,1976-008A,COSMOS 791,8607,CIS,114.74,74.05,1487.0,1401.0,1976-01-28,0
17877,1976-006A,MOLNIYA 1-32,8601,CIS,719.86,62.4,39770.0,687.0,1976-01-22,0
17878,1974-054C,NTS 1 AKM,8599,US,468.78,125.16,13757.0,13466.0,1974-07-14,0
17879,1976-005B,SL-8 R/B,8597,CIS,104.72,82.97,1000.0,962.0,1976-01-20,0
17880,1974-089DK,THORAD DELTA 1 DEB,8596,US,113.51,101.74,1456.0,1319.0,1974-11-15,0
17881,1974-089DJ,THORAD DELTA 1 DEB,8595,US,117.52,101.41,1687.0,1452.0,1974-11-15,0
17882,1974-089DH,THORAD DELTA 1 DEB,8594,US,113.14,101.67,1478.0,1264.0,1974-11-15,0
17883,1974-089DG,THORAD DELTA 1 DEB,8593,US,113.29,102.02,1551.0,1204.0,1974-11-15,0
17884,1974-089DF,THORAD DELTA 1 DEB,8592,US,116.92,101.69,1645.0,1439.0,1974-11-15,0
17885,1976-005A,COSMOS 789,8591,CIS,104.88,82.98,1011.0,966.0,1976-01-20,0
17886,1976-004A,CTS,8585,CA,1435.6,9.9,35843.0,35711.0,1976-01-17,0
17890,1974-089DE,THORAD DELTA 1 DEB,8567,US,127.3,100.65,2614.0,1395.0,1974-11-15,0
17891,1974-089DD,THORAD DELTA 1 DEB,8566,US,113.7,101.6,1461.0,1331.0,1974-11-15,0
17892,1974-089DB,THORAD DELTA 1 DEB,8564,US,113.73,101.25,1438.0,1358.0,1974-11-15,0
17893,1974-089DA,THORAD DELTA 1 DEB,8563,US,114.93,101.22,1517.0,1388.0,1974-11-15,0
17894,1974-089CZ,THORAD DELTA 1 DEB,8562,US,118.5,101.68,1823.0,1404.0,1974-11-15,0
17895,1974-089CY,THORAD DELTA 1 DEB,8561,US,113.79,101.67,1456.0,1344.0,1974-11-15,0
17896,1974-089CX,THORAD DELTA 1 DEB,8560,US,108.22,102.14,1452.0,837.0,1974-11-15,0
17897,1974-089CT,THORAD DELTA 1 DEB,8556,US,114.92,101.3,1517.0,1387.0,1974-11-15,0
17898,1974-089CS,THORAD DELTA 1 DEB,8555,US,114.91,101.28,1498.0,1404.0,1974-11-15,0
17899,1974-089CR,THORAD DELTA 1 DEB,8554,US,114.66,101.61,1464.0,1416.0,1974-11-15,0
17900,1975-123D,SL-12 R/B(AUX MOTOR),8546,CIS,362.43,45.8,20365.0,557.0,1975-12-22,0
17901,1972-058GT,DELTA 1 DEB,8544,US,113.14,97.45,2028.0,714.0,1972-07-23,0
17902,1972-058GR,DELTA 1 DEB,8542,US,104.05,97.93,1214.0,686.0,1972-07-23,0
17903,1972-058GN,DELTA 1 DEB,8539,US,101.61,97.29,987.0,683.0,1972-07-23,0
17904,1972-058GG,DELTA 1 DEB,8533,US,100.48,98.87,883.0,680.0,1972-07-23,0
17905,1975-124B,SL-3 R/B,8520,CIS,102.2,81.29,888.0,838.0,1975-12-25,0
17906,1975-124A,METEOR 1-23,8519,CIS,102.07,81.25,867.0,846.0,1975-12-25,0
17908,1975-118C,TITAN 3C TRANSTAGE R/B,8516,US,1432.27,8.32,35760.0,35664.0,1975-12-14,0
17909,1975-123A,RADUGA 1,8513,CIS,1436.25,8.83,35809.0,35770.0,1975-12-22,0
17910,1975-122A,PROGNOZ 4,8510,CIS,91.5,65.04,465.0,232.0,1975-12-22,0
17911,1972-058FQ,DELTA 1 DEB *,8495,US,110.88,101.45,2072.0,462.0,1972-07-23,0
17912,1975-118A,OPS 3165,8482,US,1433.01,8.35,35861.0,35591.0,1975-12-14,0
17913,1975-117A,SATCOM 1,8476,US,1445.81,12.88,36043.0,35910.0,1975-12-13,0
17914,1975-116A,COSMOS 785,8473,CIS,104.18,65.08,1005.0,907.0,1975-12-12,0
17915,1975-112B,SL-8 R/B,8459,CIS,100.22,74.06,781.0,757.0,1975-11-28,0
17916,1975-112A,COSMOS 783,8458,CIS,100.5,74.06,790.0,774.0,1975-11-28,0
17917,1974-089CQ,THORAD DELTA 1 DEB,8439,US,111.18,102.37,1348.0,1214.0,1974-11-15,0
17918,1974-089CP,THORAD DELTA 1 DEB,8438,US,104.7,101.66,1060.0,901.0,1974-11-15,0
17919,1974-089CN,THORAD DELTA 1 DEB,8437,US,114.46,101.62,1465.0,1396.0,1974-11-15,0
17920,1974-089CM,THORAD DELTA 1 DEB,8436,US,116.56,101.55,1595.0,1457.0,1974-11-15,0
17921,1974-089CL,THORAD DELTA 1 DEB,8435,US,117.96,101.53,1721.0,1458.0,1974-11-15,0
17922,1975-103B,SL-8 R/B,8421,CIS,104.59,82.97,993.0,958.0,1975-11-04,0
17923,1975-103A,COSMOS 778,8419,CIS,104.76,82.97,999.0,967.0,1975-11-04,0
17924,1974-089CK,THORAD DELTA 1 DEB,8407,US,113.74,101.29,1580.0,1216.0,1974-11-15,0
17925,1974-089CJ,THORAD DELTA 1 DEB,8406,US,114.57,101.41,1454.0,1417.0,1974-11-15,0
17926,1974-089CH,THORAD DELTA 1 DEB,8405,US,127.48,102.71,2588.0,1436.0,1974-11-15,0
17927,1974-089CG,THORAD DELTA 1 DEB,8404,US,111.17,101.26,1328.0,1233.0,1974-11-15,0
17928,1974-089CF,THORAD DELTA 1 DEB,8403,US,115.5,101.31,1522.0,1435.0,1974-11-15,0
17929,1974-089CD,THORAD DELTA 1 DEB,8401,US,113.68,101.67,1444.0,1347.0,1974-11-15,0
17930,1974-089CC,THORAD DELTA 1 DEB,8400,US,115.71,101.57,1529.0,1447.0,1974-11-15,0
17931,1974-089CB,THORAD DELTA 1 DEB,8399,US,116.26,101.78,1635.0,1390.0,1974-11-15,0
17932,1974-089CA,THORAD DELTA 1 DEB,8398,US,117.4,102.25,1626.0,1503.0,1974-11-15,0
17933,1974-089BZ,THORAD DELTA 1 DEB,8397,US,103.57,101.73,959.0,896.0,1974-11-15,0
17934,1974-089BY,THORAD DELTA 1 DEB,8396,US,115.88,102.41,1545.0,1445.0,1974-11-15,0
17935,1974-089BX,THORAD DELTA 1 DEB,8395,US,113.73,100.61,1480.0,1316.0,1974-11-15,0
17936,1974-089BW,THORAD DELTA 1 DEB,8394,US,118.01,102.39,1730.0,1453.0,1974-11-15,0
17937,1975-100A,GOES 1 (SMS-C),8366,US,1435.71,10.48,35797.0,35761.0,1975-10-16,0
17938,1975-097A,COSMOS 775,8357,CIS,1435.43,8.42,35815.0,35732.0,1975-10-08,0
17939,1975-082B,N-1 R/B,8352,JPN,105.82,46.99,1096.0,970.0,1975-09-09,0
17940,1975-094B,SL-8 R/B,8344,CIS,100.06,74.06,776.0,746.0,1975-09-30,0
17941,1975-094A,COSMOS 773,8343,CIS,100.35,74.05,784.0,767.0,1975-09-30,0
17942,1975-091B,ATLAS CENTAUR R/B,8331,US,648.98,22.0,36374.0,530.0,1975-09-26,0
17943,1975-091A,INTELSAT 4A-F1,8330,ITSO,1441.12,12.76,35896.0,35874.0,1975-09-26,0
17944,1975-089B,SL-8 R/B,8326,CIS,108.97,82.96,1198.0,1160.0,1975-09-24,0
17945,1975-089A,COSMOS 770,8325,CIS,109.11,82.96,1208.0,1164.0,1975-09-24,0
17946,1972-058EM,DELTA 1 DEB,8319,US,99.26,98.56,822.0,624.0,1972-07-23,0
17947,1972-058EG,DELTA 1 DEB,8314,US,97.47,98.39,706.0,570.0,1972-07-23,0
17948,1974-089BU,THORAD DELTA 1 DEB,8311,US,115.62,101.79,1512.0,1455.0,1974-11-15,0
17949,1974-089BT,THORAD DELTA 1 DEB,8310,US,116.1,101.71,1558.0,1453.0,1974-11-15,0
17950,1974-089BR,THORAD DELTA 1 DEB,8308,US,115.61,101.79,1532.0,1435.0,1974-11-15,0
17951,1974-089BQ,THORAD DELTA 1 DEB,8307,US,122.56,101.18,2166.0,1424.0,1974-11-15,0
17952,1974-089BP,THORAD DELTA 1 DEB,8306,US,115.23,101.92,1522.0,1410.0,1974-11-15,0
17953,1974-089BN,THORAD DELTA 1 DEB,8305,US,116.6,101.52,1602.0,1454.0,1974-11-15,0
17954,1974-089BL,THORAD DELTA 1 DEB,8303,US,114.99,101.49,1479.0,1431.0,1974-11-15,0
17955,1974-089BJ,THORAD DELTA 1 DEB,8301,US,103.58,102.98,1047.0,809.0,1974-11-15,0
17956,1974-089BH,THORAD DELTA 1 DEB,8300,US,120.05,100.88,1969.0,1397.0,1974-11-15,0
17957,1974-089BG,THORAD DELTA 1 DEB,8299,US,107.56,102.2,1498.0,731.0,1974-11-15,0
17958,1974-089BD,THORAD DELTA 1 DEB,8296,US,116.91,102.41,1713.0,1371.0,1974-11-15,0
17959,1975-086J,SL-8 R/B,8295,CIS,117.83,74.01,1684.0,1483.0,1975-09-17,0
17960,1975-087B,SL-3 R/B,8294,CIS,102.23,81.21,942.0,786.0,1975-09-18,0
17961,1975-087A,METEOR 1-22,8293,CIS,101.96,81.26,907.0,797.0,1975-09-18,0
17962,1975-086H,COSMOS 768,8292,CIS,115.56,74.01,1491.0,1470.0,1975-09-17,0
17963,1975-086G,COSMOS 767,8291,CIS,115.34,74.01,1486.0,1455.0,1975-09-17,0
17964,1975-086F,COSMOS 766,8290,CIS,114.9,74.01,1485.0,1417.0,1975-09-17,0
17965,1975-086E,COSMOS 765,8289,CIS,116.29,74.01,1550.0,1478.0,1975-09-17,0
17966,1975-086D,COSMOS 764,8288,CIS,116.03,74.01,1526.0,1478.0,1975-09-17,0
17967,1975-086C,COSMOS 763,8287,CIS,115.8,74.01,1509.0,1474.0,1975-09-17,0
17968,1975-086B,COSMOS 762,8286,CIS,115.12,74.01,1484.0,1438.0,1975-09-17,0
17969,1975-086A,COSMOS 761,8285,CIS,114.67,74.01,1481.0,1400.0,1975-09-17,0
17972,1975-082A,KIKU 1 (ETS 1),8197,JPN,105.92,46.99,1101.0,973.0,1975-09-09,0
17973,1975-081A,MOLNIYA 2-14,8195,CIS,712.68,62.85,39618.0,485.0,1975-09-09,0
17974,1974-089BB,THORAD DELTA 1 DEB,8185,US,116.11,101.38,1561.0,1450.0,1974-11-15,0
17975,1974-089BA,THORAD DELTA 1 DEB,8184,US,115.43,101.47,1525.0,1425.0,1974-11-15,0
17976,1974-089AZ,THORAD DELTA 1 DEB,8183,US,116.81,100.85,1623.0,1453.0,1974-11-15,0
17977,1974-089AY,THORAD DELTA 1 DEB,8182,US,113.1,100.5,1476.0,1262.0,1974-11-15,0
17978,1974-089AX,THORAD DELTA 1 DEB,8181,US,116.13,101.46,1562.0,1452.0,1974-11-15,0
17979,1974-089AW,THORAD DELTA 1 DEB,8180,US,116.14,100.87,1593.0,1422.0,1974-11-15,0
17980,1974-089AV,THORAD DELTA 1 DEB,8179,US,116.72,101.5,1612.0,1455.0,1974-11-15,0
17981,1974-089AU,THORAD DELTA 1 DEB,8178,US,115.21,102.23,1633.0,1297.0,1974-11-15,0
17982,1974-089AT,THORAD DELTA 1 DEB,8177,US,119.49,101.12,1869.0,1447.0,1974-11-15,0
17983,1974-089AR,THORAD DELTA 1 DEB,8175,US,114.64,102.63,1606.0,1272.0,1974-11-15,0
17984,1974-089AQ,THORAD DELTA 1 DEB,8174,US,114.92,101.64,1503.0,1400.0,1974-11-15,0
17985,1974-089AP,THORAD DELTA 1 DEB,8173,US,115.06,101.67,1544.0,1373.0,1974-11-15,0
17986,1974-089AN,THORAD DELTA 1 DEB,8172,US,114.75,101.77,1486.0,1402.0,1974-11-15,0
17987,1974-089AL,THORAD DELTA 1 DEB,8170,US,105.42,101.59,1089.0,939.0,1974-11-15,0
17988,1974-089AK,THORAD DELTA 1 DEB,8169,US,111.78,102.53,1435.0,1182.0,1974-11-15,0
17989,1974-089AJ,THORAD DELTA 1 DEB,8168,US,114.96,101.6,1470.0,1437.0,1974-11-15,0
17990,1974-089AH,THORAD DELTA 1 DEB,8167,US,109.34,101.45,1304.0,1089.0,1974-11-15,0
17991,1974-089AG,THORAD DELTA 1 DEB,8166,US,115.09,101.73,1491.0,1428.0,1974-11-15,0
17992,1974-089AF,THORAD DELTA 1 DEB,8165,US,115.21,101.39,1481.0,1448.0,1974-11-15,0
17993,1974-089AE,THORAD DELTA 1 DEB,8164,US,117.18,101.63,1650.0,1458.0,1974-11-15,0
17994,1974-089AD,THORAD DELTA 1 DEB,8163,US,116.43,102.53,1811.0,1229.0,1974-11-15,0
17995,1974-089AC,THORAD DELTA 1 DEB,8162,US,115.63,100.8,1596.0,1372.0,1974-11-15,0
17996,1974-089AB,THORAD DELTA 1 DEB,8161,US,120.17,101.21,1985.0,1391.0,1974-11-15,0
17997,1974-089AA,THORAD DELTA 1 DEB,8160,US,113.98,101.69,1520.0,1298.0,1974-11-15,0
17998,1974-089Z,THORAD DELTA 1 DEB,8159,US,113.95,101.53,1468.0,1347.0,1974-11-15,0
17999,1974-089Y,THORAD DELTA 1 DEB,8158,US,114.16,101.66,1469.0,1366.0,1974-11-15,0
18000,1974-089X,THORAD DELTA 1 DEB,8157,US,115.45,101.87,1582.0,1370.0,1974-11-15,0
18001,1974-089W,THORAD DELTA 1 DEB,8156,US,113.61,101.79,1445.0,1340.0,1974-11-15,0
18002,1974-089U,THORAD DELTA 1 DEB,8154,US,114.98,101.78,1459.0,1450.0,1974-11-15,0
18003,1974-089T,THORAD DELTA 1 DEB,8153,US,119.08,100.9,1868.0,1411.0,1974-11-15,0
18004,1974-089S,THORAD DELTA 1 DEB,8152,US,114.3,101.6,1470.0,1377.0,1974-11-15,0
18005,1974-089R,THORAD DELTA 1 DEB,8151,US,112.43,101.82,1598.0,1078.0,1974-11-15,0
18006,1974-089Q,THORAD DELTA 1 DEB,8146,US,114.77,101.68,1590.0,1299.0,1974-11-15,0
18007,1974-089P,THORAD DELTA 1 DEB,8145,US,114.31,101.34,1445.0,1402.0,1974-11-15,0
18008,1974-089N,THORAD DELTA 1 DEB,8144,US,114.87,101.45,1566.0,1333.0,1974-11-15,0
18009,1974-089M,THORAD DELTA 1 DEB,8143,US,114.2,101.45,1571.0,1267.0,1974-11-15,0
18010,1974-089L,THORAD DELTA 1 DEB,8142,US,116.43,101.15,1782.0,1258.0,1974-11-15,0
18011,1974-089K,THORAD DELTA 1 DEB,8141,US,116.49,101.52,1594.0,1452.0,1974-11-15,0
18012,1974-089J,THORAD DELTA 1 DEB,8140,US,115.51,101.69,1513.0,1444.0,1974-11-15,0
18013,1974-089H,THORAD DELTA 1 DEB,8139,US,114.13,101.26,1454.0,1377.0,1974-11-15,0
18014,1974-089F,THORAD DELTA 1 DEB,8137,US,113.29,100.94,1452.0,1303.0,1974-11-15,0
18015,1974-089E,THORAD DELTA 1 DEB,8136,US,113.86,101.28,1461.0,1346.0,1974-11-15,0
18016,1975-077C,DELTA 1 R/B(2),8134,US,606.14,13.51,34324.0,370.0,1975-08-27,0
18017,1975-077A,SYMPHONIE 2,8132,FGER,1440.48,9.99,35898.0,35846.0,1975-08-27,0
18019,1975-064D,SL-3 DEB,8110,CIS,102.05,81.35,881.0,831.0,1975-07-11,0
18021,1972-058DK,DELTA 1 DEB,8084,US,106.81,98.58,1493.0,665.0,1972-07-23,0
18022,1975-074B,SL-8 R/B,8073,CIS,104.65,82.9,993.0,963.0,1975-08-14,0
18023,1975-074A,COSMOS 755,8072,CIS,104.81,82.9,1007.0,964.0,1975-08-14,0
18024,1975-064C,SL-3 DEB,8039,CIS,102.2,81.3,876.0,850.0,1975-07-11,0
18025,1975-064B,SL-3 R/B,8027,CIS,102.32,81.3,908.0,829.0,1975-07-11,0
18026,1975-064A,METEOR 2-1,8026,CIS,102.11,81.28,873.0,843.0,1975-07-11,0
18027,1975-063D,SL-6 R/B(2),8018,CIS,731.17,61.68,40786.0,227.0,1975-07-08,0
18028,1972-058DF,DELTA 1 DEB,8004,US,100.78,97.64,952.0,640.0,1972-07-23,0
18029,1972-058DA,DELTA 1 DEB,7979,US,105.18,97.86,1306.0,700.0,1972-07-23,0
18030,1975-055B,ATLAS AGENA R/B,7964,US,1410.53,15.11,40825.0,29745.0,1975-06-18,0
18032,1972-058CP,DELTA 1 DEB,7959,US,101.82,97.98,1023.0,667.0,1972-07-23,0
18033,1972-058CN,DELTA 1 DEB,7958,US,103.12,97.66,1135.0,677.0,1972-07-23,0
18034,1972-058CM,DELTA 1 DEB,7957,US,105.96,98.89,1437.0,642.0,1972-07-23,0
18036,1975-052B,DELTA 1 R/B,7946,US,106.38,99.86,1093.0,1025.0,1975-06-12,0
18037,1972-058CF,DELTA 1 DEB,7940,US,102.69,98.05,1134.0,638.0,1972-07-23,0
18038,1975-051E,SSU 1 DEB,7939,US,113.88,95.18,1425.0,1384.0,1975-06-08,0
18039,1975-051D,SSU 1 DEB,7938,US,113.2,94.98,1404.0,1343.0,1975-06-08,0
18040,1975-051C,OPS 6381 (SSU 1),7937,US,113.55,95.09,1396.0,1383.0,1975-06-08,0
18041,1972-058CB,DELTA 1 DEB,7933,US,101.59,98.83,1056.0,612.0,1972-07-23,0
18042,1975-052A,NIMBUS 6,7924,US,107.41,100.14,1112.0,1101.0,1975-06-12,0
18044,1972-058BS,DELTA 1 DEB,7907,US,102.54,97.73,1084.0,674.0,1972-07-23,0
18045,1975-042B,ATLAS CENTAUR R/B,7902,US,651.55,26.05,36449.0,586.0,1975-05-22,0
18046,1972-058BK,DELTA 1 DEB,7893,US,104.71,97.81,1277.0,685.0,1972-07-23,0
18047,1972-058BJ,DELTA 1 DEB,7892,US,98.31,98.65,758.0,598.0,1972-07-23,0
18048,1972-058BG,DELTA 1 DEB,7890,US,98.94,98.84,827.0,589.0,1972-07-23,0
18049,1972-058X,DELTA 1 DEB,7851,US,95.11,98.63,566.0,482.0,1972-07-23,0
18050,1972-058W,DELTA 1 DEB,7850,US,100.06,98.06,909.0,614.0,1972-07-23,0
18051,1972-058V,DELTA 1 DEB,7849,US,103.23,98.0,1162.0,661.0,1972-07-23,0
18052,1972-058S,DELTA 1 DEB,7846,US,99.38,98.68,839.0,619.0,1972-07-23,0
18053,1972-058K,DELTA 1 DEB,7839,US,99.49,98.57,868.0,601.0,1972-07-23,0
18054,1972-058J,DELTA 1 DEB,7838,US,103.03,98.07,1137.0,667.0,1972-07-23,0
18055,1972-058G,DELTA 1 DEB,7836,US,103.36,98.04,1162.0,673.0,1972-07-23,0
18056,1975-045J,SL-8 R/B,7831,CIS,117.95,73.99,1694.0,1484.0,1975-05-28,0
18057,1975-045H,COSMOS 739,7828,CIS,114.82,74.02,1471.0,1423.0,1975-05-28,0
18058,1975-045G,COSMOS 738,7827,CIS,115.74,74.02,1509.0,1468.0,1975-05-28,0
18059,1975-045F,COSMOS 737,7826,CIS,115.97,74.01,1528.0,1471.0,1975-05-28,0
18060,1975-045E,COSMOS 736,7825,CIS,115.49,74.02,1486.0,1470.0,1975-05-28,0
18061,1975-045D,COSMOS 735,7824,CIS,115.26,74.02,1474.0,1461.0,1975-05-28,0
18062,1975-045C,COSMOS 734,7823,CIS,115.04,74.02,1471.0,1443.0,1975-05-28,0
18063,1975-045B,COSMOS 733,7822,CIS,116.24,74.02,1554.0,1470.0,1975-05-28,0
18064,1975-045A,COSMOS 732,7820,CIS,114.59,74.02,1471.0,1403.0,1975-05-28,0
18065,1975-043B,THOR BURNER 2 R/B,7817,US,101.47,98.86,866.0,791.0,1975-05-24,0
18066,1975-043A,OPS 6226,7816,US,101.15,98.79,852.0,774.0,1975-05-24,0
18067,1975-042A,INTELSAT 4-F1,7815,ITSO,1450.76,13.08,36116.0,36031.0,1975-05-22,0
18068,1975-036D,SL-6 R/B(2),7800,CIS,732.17,61.79,40541.0,521.0,1975-04-29,0
18069,1975-038A,ANIK A3 (TELESAT-3),7790,CA,1439.1,12.66,35857.0,35834.0,1975-05-07,0
18070,1975-036A,MOLNIYA 1-29,7780,CIS,717.72,62.68,39980.0,371.0,1975-04-29,0
18071,1975-034B,SL-8 R/B,7769,CIS,104.74,82.96,996.0,969.0,1975-04-22,0
18072,1975-034A,COSMOS 729,7768,CIS,104.85,82.96,1005.0,969.0,1975-04-22,0
18073,1975-028B,SL-8 R/B,7737,CIS,104.32,83.0,975.0,950.0,1975-04-11,0
18074,1975-028A,COSMOS 726,7736,CIS,104.48,83.0,990.0,950.0,1975-04-11,0
18075,1975-027B,DELTA 1 R/B,7735,US,101.08,114.97,829.0,790.0,1975-04-09,0
18076,1975-027A,GEOS 3,7734,US,101.51,114.99,837.0,823.0,1975-04-09,0
18077,1975-025A,COSMOS 724,7727,CIS,102.94,65.59,938.0,857.0,1975-04-07,0
18078,1975-024A,COSMOS 723,7718,CIS,103.63,64.72,976.0,885.0,1975-04-02,0
